kepoi_name,kepler_name,kepid,ra,dec,koi_period,koi_prad,koi_teq,koi_steff,koi_srad,koi_kepmag,koi_disposition
"K06315.01",,3246867,294.341460,38.340519,5.32737192,0.7,782.0,4905.00,0.6790,14.440,"CANDIDATE"
"K06318.01",,3249334,294.878880,38.397812,5.90260586,1.26,759.0,4960.00,0.7070,15.734,"CANDIDATE"
"K06320.01",,3324069,285.640930,38.418732,22.80265,2.36,1045.0,5011.00,3.3240,13.124,"CANDIDATE"
"K06449.01",,4760959,295.526180,39.806839,29.9315174,1.58,517.0,5551.00,0.8090,15.671,"CANDIDATE"
"K06450.01",,4764969,296.322020,39.856049,0.602277579,0.78,2699.0,6510.00,1.2280,12.361,"CANDIDATE"
"K06454.01",,4830859,290.311340,39.980690,27.2173855,1.34,667.0,6263.00,1.0190,15.000,"CANDIDATE"
"K06568.01",,5353938,289.159550,40.511810,6.27651592,0.65,532.0,3914.00,0.5150,15.516,"CANDIDATE"
"K06570.01",,5380812,296.562320,40.590939,16.214474,3.53,1256.0,6801.00,2.6370,10.896,"CANDIDATE"
"K06705.01",,6423922,284.239900,41.819042,0.9951412,0.22,509.0,3325.00,0.1090,15.673,"CANDIDATE"
"K06707.01",,6436505,289.707030,41.843540,43.535891,1.86,444.0,5481.00,0.7780,15.857,"CANDIDATE"
"K07888.01",,8488381,289.203310,44.505138,4.7368156,0.6,1137.0,6088.00,1.0110,13.922,"CANDIDATE"
"K06970.01",,8115647,297.468570,43.982010,40.7698541,1.87,585.0,5884.00,1.2100,14.908,"CANDIDATE"
"K06971.01",,8120820,298.700010,43.976490,129.222771,2.01,288.0,4934.00,0.8090,14.784,"CANDIDATE"
"K07106.01",,8881169,290.212550,45.134991,5.01880305,1.08,1178.0,6220.00,1.0830,14.541,"CANDIDATE"
"K07111.01",,8953278,291.928960,45.231838,23.59919017,,,,,15.365,"CANDIDATE"
"K07235.01",,9821428,287.026150,46.686291,299.70688,1.15,237.0,5606.00,0.7600,14.713,"CANDIDATE"
"K07236.01",,9837013,294.293640,46.629501,14.461834,1.05,785.0,5457.00,1.1960,14.750,"CANDIDATE"
"K07370.01",,10751908,298.607850,48.016022,4.48538145,0.96,962.0,5654.00,0.7370,15.457,"CANDIDATE"
"K07375.01",,10812541,297.304380,48.195271,4.84847245,1.51,667.0,4137.00,0.6470,14.849,"CANDIDATE"
"K07506.01",,12016243,293.495640,50.480640,11.8436119,1.41,830.0,6077.00,0.9990,15.193,"CANDIDATE"
"K01427.02",,11129738,287.857730,48.774109,4.88446644,0.84,579.0,3883.00,0.5170,15.840,"CANDIDATE"
"K01574.04",,10028792,297.916870,46.965130,8.9772888,1.79,1113.0,5597.00,1.6990,14.600,"CANDIDATE"
"K01602.02",,4860678,297.796910,39.921371,3.03359398,1.55,1529.0,5557.00,1.6160,14.943,"CANDIDATE"
"K01681.04",,5531953,291.285000,40.730049,21.9139549,10.39,303.0,3638.00,0.4200,15.855,"CANDIDATE"
"K01840.02",,7765528,295.828700,43.425491,9.3888216,20.91,963.0,5846.00,1.2400,14.915,"CANDIDATE"
"K06579.01",,5456979,294.287780,40.692741,2.6528082,1.17,1280.0,5778.00,0.9350,15.668,"CANDIDATE"
"K06582.01",,5466109,296.471800,40.681622,2.43135542,1.07,1422.0,6231.00,0.9550,15.225,"CANDIDATE"
"K06849.01",,7217088,296.395480,42.780140,12.54474243,1.88,840.0,5767.00,1.1590,15.082,"CANDIDATE"
"K06978.01",,8145958,282.841030,44.049728,3.07551068,0.84,1389.0,5763.00,1.2420,13.359,"CANDIDATE"
"K06980.01",,8155654,287.941650,44.008018,6.29340543,1.08,1072.0,6214.00,1.0760,15.186,"CANDIDATE"
"K06983.01",,8167504,292.463780,44.090111,7.7021729,0.85,888.0,5618.00,0.9690,14.320,"CANDIDATE"
"K07116.01",,8958811,293.965450,45.273571,2.52557582,0.62,1364.0,5821.00,1.0360,13.564,"CANDIDATE"
"K07117.01",,8958939,294.007870,45.232689,8.2927558,1.01,927.0,6146.00,0.9430,15.382,"CANDIDATE"
"K07117.02",,8958939,294.007870,45.232689,22.786522,1.45,661.0,6146.00,0.9430,15.382,"CANDIDATE"
"K07376.01",,10815677,298.173370,48.173611,1.284241817,1.18,1623.0,5849.00,0.9190,15.674,"CANDIDATE"
"K07380.01",,10848097,285.355830,48.221489,15.9474242,1.21,670.0,5472.00,0.8770,14.801,"CANDIDATE"
"K07383.01",,10866969,294.200960,48.250061,50.0122,1.2,432.0,5357.00,0.8140,15.174,"CANDIDATE"
"K07510.01",,12067960,294.739620,50.566841,5.60682001,1.04,942.0,5699.00,0.8530,15.289,"CANDIDATE"
"K02050.02",,6307083,297.635190,41.641869,3.17796408,0.74,1034.0,5061.00,0.8410,12.218,"CANDIDATE"
"K02103.02",,7620413,295.502690,43.232792,3.66520844,0.82,1168.0,5579.00,1.0290,14.736,"CANDIDATE"
"K02199.02",,11705004,287.535030,49.801659,3.05293416,1.18,1047.0,5311.00,0.7880,15.901,"CANDIDATE"
"K02232.02",,2854181,291.813020,38.088181,12.834857,1.73,755.0,5492.00,1.0160,15.331,"CANDIDATE"
"K02321.02",,5978559,296.707240,41.203651,36.2530992,1.43,582.0,6002.00,1.0810,14.710,"CANDIDATE"
"K02421.02",,8838950,298.419310,45.071442,4.02321842,0.48,747.0,4671.00,0.5280,14.363,"CANDIDATE"
"K02439.02",,6867555,293.127380,42.320099,7.5017934,1.32,1046.0,6321.00,1.1250,15.438,"CANDIDATE"
"K02449.02",,12208631,291.550510,50.825611,0.912351255,1.46,1840.0,5481.00,1.0360,15.114,"CANDIDATE"
"K06329.01",,3346543,292.529390,38.489079,12.4701111,2.06,1074.0,5623.00,2.1090,14.024,"CANDIDATE"
"K06331.01",,3356193,294.872560,38.434460,5.8229815,1.36,914.0,5704.00,0.8040,15.902,"CANDIDATE"
"K06860.01",,7335514,280.776860,42.924541,0.576732089,0.43,1537.0,4524.00,0.7170,13.291,"CANDIDATE"
"K06985.01",,8180290,296.569370,44.017220,10.9279755,0.81,834.0,6045.00,0.9550,14.347,"CANDIDATE"
"K07125.01",,9025739,293.201480,45.354691,7.918267,0.93,953.0,5966.00,1.0160,14.758,"CANDIDATE"
"K07252.01",,9909965,298.548520,46.756641,10.2170589,1.17,929.0,6211.00,1.0540,14.455,"CANDIDATE"
"K07255.01",,9932197,280.991760,46.889370,86.95432088,,,,,14.248,"CANDIDATE"
"K07389.01",,10932270,296.849670,48.323318,27.5837778,11.03,1330.0,5092.00,7.9130,12.148,"CANDIDATE"
"K07520.01",,12304728,289.821990,51.063492,3.14735789,3.45,2209.0,5189.00,4.9300,14.386,"CANDIDATE"
"K02523.02",,7778767,299.169530,43.441090,2.61090223,1.8,1323.0,5514.00,1.0710,15.829,"CANDIDATE"
"K02564.02",,9026749,293.573940,45.384541,17.6637979,2.98,1178.0,5734.00,3.4050,14.074,"CANDIDATE"
"K02623.02",,10916600,290.025910,48.335949,4.02664625,0.68,1318.0,6187.00,1.2380,13.383,"CANDIDATE"
"K02636.02",,6198182,289.686710,41.588928,5.1777226,0.63,1050.0,5854.00,0.9790,12.320,"CANDIDATE"
"K00283.03",,5695396,288.530820,40.942299,9.48814747,0.73,856.0,5680.00,1.0160,11.525,"CANDIDATE"
"K02756.02",,6964929,296.232820,42.472790,5.06993245,0.92,1053.0,5957.00,0.9370,14.758,"CANDIDATE"
"K06341.01",,3545626,291.700470,38.695129,9.78184193,,,,,15.198,"CANDIDATE"
"K06342.01",,3547178,292.100710,38.614990,8.1770751,0.83,1115.0,6501.00,1.2090,12.419,"CANDIDATE"
"K06343.01",,3548622,292.475490,38.691311,569.45051,1.96,225.0,6117.00,0.9470,14.542,"CANDIDATE"
"K06475.01",,4939265,295.791380,40.012360,4.84505985,1.54,723.0,4337.00,0.7140,13.731,"CANDIDATE"
"K07880.01",,8308516,294.952580,44.207909,623.70774,1.81,258.0,6626.00,1.1320,13.379,"CANDIDATE"
"K06598.01",,5552808,296.823270,40.757229,10.95210361,,,,,11.969,"CANDIDATE"
"K06600.01",,5564082,299.114650,40.748619,2.70581614,0.69,1356.0,5992.00,0.9610,10.715,"CANDIDATE"
"K06731.01",,6551106,299.075070,41.942230,3.84615171,1.14,1199.0,6106.00,0.9660,15.256,"CANDIDATE"
"K06733.01",,6584278,283.773160,42.070862,1.28940823,2.48,3112.0,5826.00,4.1890,13.897,"CANDIDATE"
"K06734.01",,6590726,286.609380,42.063229,498.27269,2.12,214.0,5618.00,0.9320,15.477,"CANDIDATE"
"K06862.01",,7345335,285.502930,42.911789,11.0495766,0.83,738.0,5533.00,0.8190,14.804,"CANDIDATE"
"K06993.01",,8227086,289.622920,44.104431,13.8086331,1.09,659.0,5515.00,0.7610,15.567,"CANDIDATE"
"K06994.01",,8227464,289.771210,44.139969,4.25907841,0.7,1253.0,5560.00,1.3160,12.832,"CANDIDATE"
"K07129.01",,9085039,290.380250,45.445419,64.1983721,1.74,506.0,6088.00,1.0770,13.839,"CANDIDATE"
"K07133.01",,9099773,295.552920,45.473431,82.78482,2.16,501.0,5749.00,1.4800,14.909,"CANDIDATE"
"K07258.01",,9943009,287.768950,46.831940,2.4376438,0.79,1686.0,5927.00,1.5300,12.660,"CANDIDATE"
"K07259.01",,9944201,288.490910,46.804989,0.721522907,11.04,1475.0,4893.00,0.6250,15.069,"CANDIDATE"
"K07264.01",,9959093,295.042480,46.863991,19.1644498,1.83,988.0,5877.00,2.2340,13.314,"CANDIDATE"
"K07400.01",,11019739,286.400330,48.521961,4.15736472,1.09,931.0,5183.00,0.7820,15.517,"CANDIDATE"
"K03019.02",,8709688,298.401370,44.838181,2.012094,0.99,1523.0,5633.00,1.1620,14.927,"CANDIDATE"
"K03053.02",,2716801,292.254640,37.971420,9.4767057,1.38,841.0,5911.00,0.9140,15.761,"CANDIDATE"
"K03068.02",,3230805,290.260280,38.354988,6.65171459,0.84,713.0,4889.00,0.6860,14.976,"CANDIDATE"
"K03344.03",,11810124,289.664890,50.020039,208.54335,2.84,321.0,5533.00,1.1660,15.254,"CANDIDATE"
"K03348.02",,9349757,294.694060,45.866840,17.7189786,1.44,713.0,5566.00,1.0990,15.246,"CANDIDATE"
"K03395.02",,3219037,286.540410,38.332600,5.0395851,0.78,1067.0,5912.00,0.9240,14.634,"CANDIDATE"
"K03425.03",,9117416,300.316190,45.495380,7.64370363,1.85,1334.0,6120.00,2.0000,13.266,"CANDIDATE"
"K06352.01",,3663494,295.733340,38.792011,5.11683678,1.16,1039.0,5955.00,0.9100,15.221,"CANDIDATE"
"K06484.01",,4995716,286.547420,40.150539,16.1191449,1.34,619.0,5319.00,0.7830,15.696,"CANDIDATE"
"K06601.01",,5597361,283.133730,40.852421,17.9925973,1.62,748.0,5931.00,1.0870,14.604,"CANDIDATE"
"K06605.01",,5617510,291.040010,40.849930,74.371666,2.39,767.0,6865.00,2.2110,11.319,"CANDIDATE"
"K06739.01",,6603765,291.094850,42.002918,19.164111,1.11,519.0,5103.00,0.6740,15.455,"CANDIDATE"
"K06872.01",,7381580,296.915130,42.905079,13.5164708,0.88,645.0,5442.00,0.7470,15.087,"CANDIDATE"
"K07002.01",,8248103,296.695740,44.150761,4.83014159,1.3,1039.0,5693.00,0.9390,14.991,"CANDIDATE"
"K07003.01",,8256882,298.886690,44.115860,2.41194057,1.35,1654.0,5598.00,1.5940,14.106,"CANDIDATE"
"K07007.01",,8283875,284.772670,44.249371,0.800263219,0.77,1240.0,4336.00,0.5900,15.695,"CANDIDATE"
"K07136.01",,9150870,290.308010,45.598412,441.17369,2.27,217.0,5610.00,0.8580,15.632,"CANDIDATE"
"K07270.01",,10002049,287.464750,46.968410,19.2532128,1.42,692.0,6060.00,0.9530,15.362,"CANDIDATE"
"K07272.01",,10019854,295.082210,46.941711,14.1011023,1.26,904.0,6534.00,1.1990,15.105,"CANDIDATE"
"K07404.01",,11068630,282.558690,48.630970,1.817079849,1.39,1454.0,5808.00,0.9630,15.591,"CANDIDATE"
"K07408.01",,11092783,295.830510,48.602261,5.15998178,19.07,574.0,3900.00,0.5340,15.949,"CANDIDATE"
"K07534.01",,12454800,288.297880,51.326519,23.3787733,0.92,694.0,6210.00,1.0540,13.853,"CANDIDATE"
"K07535.01",,12458817,290.545040,51.323620,15.09984259,4.11,576.0,5191.00,0.6500,15.370,"CANDIDATE"
"K07539.01",,12519942,296.283110,51.404362,15.3416245,1.3,605.0,5061.00,0.8140,14.813,"CANDIDATE"
"K07540.01",,12555616,289.824220,51.552029,21.980467,0.92,625.0,5573.00,0.9360,13.852,"CANDIDATE"
"K04032.05",,7100673,285.728490,42.654530,7.23524221,0.82,948.0,5574.00,1.0650,12.639,"CANDIDATE"
"K04084.02",,3937814,286.052430,39.096050,10.72900793,1.78,722.0,5375.00,0.8760,15.188,"CANDIDATE"
"K04084.03",,3937814,286.052430,39.096050,8.19619768,1.55,851.0,5323.00,0.9950,15.188,"CANDIDATE"
"K04157.02",,4548098,287.410060,39.658680,5.215752,0.83,1156.0,6202.00,1.1220,12.692,"CANDIDATE"
"K06353.01",,3733638,287.223510,38.817612,10.0714369,1.98,1362.0,5768.00,2.8100,13.472,"CANDIDATE"
"K06355.01",,3748855,291.933560,38.827202,4.37198905,0.93,1085.0,5823.00,0.9190,14.701,"CANDIDATE"
"K06355.02",,3748855,291.933560,38.827202,6.72876606,1.03,940.0,5823.00,0.9190,14.701,"CANDIDATE"
"K06358.01",,3765692,295.924560,38.876968,3.09383248,1.32,998.0,5327.00,0.6810,15.896,"CANDIDATE"
"K06489.01",,5021432,294.656100,40.137260,14.05652256,,,,,13.697,"CANDIDATE"
"K06610.01",,5633259,295.552980,40.877991,315.07717192,,,,,15.341,"CANDIDATE"
"K06617.01",,5702770,290.915040,40.988499,8.0018897,0.9,864.0,5830.00,0.8760,15.032,"CANDIDATE"
"K06745.01",,6614748,294.286930,42.032791,383.85362,2.78,314.0,6675.00,1.2930,15.232,"CANDIDATE"
"K06746.01",,6628926,297.622990,42.098820,2.564012541,7.27,1720.0,6274.00,1.4280,14.121,"CANDIDATE"
"K06750.01",,6664842,281.520200,42.169472,5.21395046,1.24,1201.0,5529.00,1.4120,14.430,"CANDIDATE"
"K06751.01",,6665064,281.649990,42.132061,24.996068,2.4,604.0,5761.00,0.9560,15.183,"CANDIDATE"
"K06752.01",,6670610,284.274990,42.123779,8.9429645,0.89,536.0,4183.00,0.5940,15.537,"CANDIDATE"
"K06878.01",,7447895,292.720790,43.076809,2.405625303,1.11,1180.0,5450.00,0.8300,14.709,"CANDIDATE"
"K06882.01",,7461521,296.283840,43.033981,0.7735301,1.87,2474.0,6296.00,1.3500,14.752,"CANDIDATE"
"K06884.01",,7537660,294.601500,43.159935,2.42186898,,,,,13.583,"CANDIDATE"
"K07144.01",,9203154,284.125210,45.628052,0.839907158,0.92,1640.0,5120.00,0.8530,15.695,"CANDIDATE"
"K07148.01",,9221627,293.171940,45.677391,1.7613778,2.32,1824.0,6544.00,1.2070,15.020,"CANDIDATE"
"K07279.01",,10053138,280.719480,47.072220,11.7728146,0.93,788.0,5410.00,1.0560,13.717,"CANDIDATE"
"K07281.01",,10066755,288.219760,47.041279,2.46506501,1.14,1999.0,6881.00,1.7140,12.446,"CANDIDATE"
"K07282.01",,10070479,289.961610,47.080360,1.758599866,1.6,1101.0,4744.00,0.7250,15.590,"CANDIDATE"
"K00566.02",,7119481,292.316010,42.626251,14.1573717,1.1,778.0,6122.00,0.9640,14.718,"CANDIDATE"
"K07415.01",,11182260,287.260740,48.846512,1.291964282,10.97,1249.0,4995.00,0.6380,13.238,"CANDIDATE"
"K07416.01",,11187972,290.478000,48.854645,37.4646974,0.97,677.0,6266.00,1.3420,12.052,"CANDIDATE"
"K04301.02",,8773015,298.202610,44.925831,6.31915999,1.04,1369.0,6254.00,1.7060,13.096,"CANDIDATE"
"K04383.02",,9883606,288.469090,46.783680,2.58393841,0.77,1470.0,6164.00,1.0900,13.874,"CANDIDATE"
"K04421.02",,9836563,294.124880,46.672890,6.5595368,0.62,1079.0,5950.00,1.1960,12.788,"CANDIDATE"
"K00416.04",,6508221,286.865480,41.989079,31.5322987,0.74,461.0,5183.00,0.7390,14.290,"CANDIDATE"
"K04500.03",,9100953,295.905030,45.405430,14.7510068,1.7,629.0,5295.00,0.8000,15.850,"CANDIDATE"
"K07607.01",,10079420,293.541410,47.007912,54.54312996,,,,,11.642,"CANDIDATE"
"K07617.01",,11559304,291.976350,49.575771,12.9284553,0.64,343.0,3578.00,0.3750,15.720,"CANDIDATE"
"K03184.03",,4735826,288.395290,39.872627,4.02018903,0.6,1337.0,5788.00,1.3760,11.158,"CANDIDATE"
"K04524.03",,5003670,289.548400,40.164200,3.33930957,1.2,1205.0,5700.00,1.0060,14.955,"CANDIDATE"
"K04782.02",,8973285,297.948700,45.255039,4.29251656,3.66,1144.0,6032.00,0.9730,15.850,"CANDIDATE"
"K04957.02",,2861126,293.281100,38.082241,4.98792404,0.73,485.0,3606.00,0.3950,15.555,"CANDIDATE"
"K05475.02",,8105398,294.494870,43.913620,5.68325648,0.97,1257.0,6072.00,1.2860,13.093,"CANDIDATE"
"K06447.02",,4758350,294.931980,39.812420,91.649983,2.27,568.0,6705.00,1.6080,12.964,"CANDIDATE"
"K06464.03",,4862625,298.215090,39.955101,541.742985,3.39,248.0,6373.00,1.0470,13.718,"CANDIDATE"
"K07546.01",,3965201,294.310640,39.049702,44.113873,4.9,1158.0,7854.00,3.4620,12.667,"CANDIDATE"
"K07554.01",,4862924,298.276730,39.903851,482.62011,1.98,263.0,6315.00,1.0950,14.519,"CANDIDATE"
"K07558.01",,5271090,290.566740,40.449902,10.1551587,0.94,721.0,5275.00,0.7960,15.413,"CANDIDATE"
"K07559.01",,5444276,290.485530,40.630699,0.708965461,1.13,2417.0,6528.00,1.1550,12.798,"CANDIDATE"
"K07562.01",,5878506,292.525300,41.197231,11.76872507,,,,,15.327,"CANDIDATE"
"K07567.01",,6443274,291.954380,41.826969,608.20572,1.46,143.0,4486.00,0.6460,15.059,"CANDIDATE"
"K02369.03",,5602588,285.720790,40.856960,7.2274321,1.28,967.0,6075.00,0.9690,15.832,"CANDIDATE"
"K07572.01",,6876575,295.513340,42.318790,91.069934,1.59,1103.0,9051.00,4.2320,9.748,"CANDIDATE"
"K07587.01",,8096395,291.358920,43.936810,366.088938,2.57,257.0,5941.00,0.9450,11.616,"CANDIDATE"
"K07589.01",,8168509,292.825900,44.098389,414.45008,7.01,364.0,7037.00,1.6830,13.913,"CANDIDATE"
"K02859.05",,10397751,288.831360,47.551991,5.43103616,0.66,873.0,5374.00,0.7210,13.851,"CANDIDATE"
"K07591.01",,8297319,290.906950,44.291779,328.32211,1.3,193.0,4906.00,0.6680,14.937,"CANDIDATE"
"K07592.01",,8423344,288.968230,44.448341,381.97977,1.55,132.0,3761.00,0.5260,15.494,"CANDIDATE"
"K07593.01",,8444868,296.702240,44.449451,67.412998,1.57,572.0,6525.00,1.3590,13.667,"CANDIDATE"
"K07596.01",,8682094,289.015500,44.882050,359.8249913,,,,,15.733,"CANDIDATE"
"K07903.01",,8677057,286.310520,44.838188,0.694611128,0.64,1415.0,4612.00,0.6620,15.700,"CANDIDATE"
"K07905.01",,8702537,296.547700,44.898041,7.4751841,0.85,1168.0,5616.00,1.6020,13.075,"CANDIDATE"
"K07920.01",,9043947,298.252040,45.396641,1.04347858,1.09,2688.0,6014.00,2.2460,13.292,"CANDIDATE"
"K07915.01",,8880317,289.921970,45.103920,382.5891,2.15,305.0,6337.00,1.2390,13.678,"CANDIDATE"
"K08201.01",,10253977,281.870150,47.394989,392.601892,2.25,204.0,5307.00,0.7530,14.382,"CANDIDATE"
"K08205.01",,10351947,296.382780,47.409592,260.446151,25.39,608.0,4845.00,7.7960,12.766,"CANDIDATE"
"K07990.01",,10160922,298.315860,47.105091,87.487573,1.87,377.0,5774.00,0.8180,15.626,"CANDIDATE"
"K07991.01",,10198225,287.551820,47.244862,11.9451376,3.32,1337.0,5094.00,4.1630,12.609,"CANDIDATE"
"K07992.01",,10214341,294.382540,47.205769,277.13367,1.84,307.0,6461.00,0.9710,14.635,"CANDIDATE"
"K08211.01",,10515564,282.050780,47.743992,5.0487451,0.67,922.0,5450.00,0.8300,14.811,"CANDIDATE"
"K07998.01",,10321972,283.204800,47.478271,122.11555,2.96,351.0,5592.00,0.8940,15.546,"CANDIDATE"
"K08000.01",,10331279,288.274570,47.495781,225.48805,1.7,267.0,5663.00,0.7820,15.306,"CANDIDATE"
"K08107.01",,5802205,295.087490,41.037395,578.88761,1.69,315.0,6180.00,1.9170,11.402,"CANDIDATE"
"K08109.01",,5858919,285.293880,41.102600,218.771117,250.2,1997.0,3297.00,151.1840,12.429,"CANDIDATE"
"K08217.01",,10907307,284.741270,48.343670,277.25118,5.02,304.0,6046.00,1.0480,12.349,"CANDIDATE"
"K08007.01",,10403228,291.226720,47.549980,67.176626864,9.66,179.0,3391.00,0.3110,16.064,"CANDIDATE"
"K08011.01",,10407191,292.832000,47.507389,0.93420696,,,,,17.305,"CANDIDATE"
"K08111.01",,5955197,290.143040,41.277550,359.33831,2.33,216.0,5316.00,0.7530,15.825,"CANDIDATE"
"K08117.01",,6114140,288.770900,41.412571,0.933745798,3.45,2097.0,6367.00,1.0870,15.485,"CANDIDATE"
"K08221.01",,11338091,284.790710,49.125359,293.38641,1.35,347.0,6392.00,1.3400,11.097,"CANDIDATE"
"K08223.01",,11446424,286.794620,49.347591,66.716453,2.2,402.0,5447.00,0.8590,15.968,"CANDIDATE"
"K08012.01",,10452252,283.150570,47.671967,34.573718512,0.42,199.0,3374.00,0.2180,15.708,"CANDIDATE"
"K08122.01",,6507334,286.470370,41.994789,54.753883835,2.21,521.0,6242.00,1.0470,14.840,"CANDIDATE"
"K08232.01",,11872364,295.865330,50.133480,189.183958,3.31,312.0,5573.00,0.9810,15.053,"CANDIDATE"
"K08238.01",,12554485,289.090820,51.532009,495.662346,2.73,207.0,5515.00,0.8200,14.322,"CANDIDATE"
"K08026.01",,10536241,292.339510,47.746391,7.7529342,0.93,1002.0,5975.00,1.0720,14.751,"CANDIDATE"
"K08031.01",,10790401,289.027500,48.137920,254.336707,13.97,586.0,5193.00,6.5020,13.625,"CANDIDATE"
"K08241.01",,12647757,290.862760,51.701908,490.63941,7.67,412.0,5037.00,4.8170,13.227,"CANDIDATE"
"K08242.01",,3629119,286.043950,38.708801,331.55459,1.36,240.0,5762.00,0.8010,14.066,"CANDIDATE"
"K08246.01",,4446859,285.608220,39.579300,425.64971,1.58,281.0,6067.00,1.1950,13.855,"CANDIDATE"
"K07923.01",,9084569,290.199920,45.419998,395.13138,0.97,208.0,5060.00,0.8690,12.642,"CANDIDATE"
"K07924.01",,9087580,291.372220,45.468102,0.770658979,0.68,1548.0,5058.00,0.7390,15.132,"CANDIDATE"
"K07925.01",,9099607,295.501280,45.433979,4.6318914,0.64,1060.0,5926.00,0.8870,14.272,"CANDIDATE"
"K08033.01",,10844823,283.297060,48.266628,362.13187,2.23,208.0,5176.00,0.7660,15.313,"CANDIDATE"
"K08035.01",,10862759,292.483580,48.275219,29.4856392,1.46,793.0,6870.00,1.4070,13.783,"CANDIDATE"
"K08037.01",,10920281,291.944150,48.351791,3.65034525,0.72,578.0,3704.00,0.4500,15.519,"CANDIDATE"
"K08039.01",,11032748,293.319090,48.518608,43.9438891,1.12,505.0,6008.00,0.8750,14.685,"CANDIDATE"
"K08249.01",,4572728,294.637660,39.655811,309.191789,1.96,383.0,6299.00,1.7540,12.746,"CANDIDATE"
"K08253.01",,5098334,291.529510,40.252918,400.11482,0.95,226.0,5547.00,0.9110,13.521,"CANDIDATE"
"K07928.01",,9142714,286.042760,45.511211,1.12625975,,,,,15.375,"CANDIDATE"
"K07930.01",,9210820,288.439120,45.687210,377.67241,1.37,187.0,5031.00,0.6150,15.180,"CANDIDATE"
"K07931.01",,9227215,295.229370,45.624889,242.0367,2.11,323.0,6086.00,1.1160,15.055,"CANDIDATE"
"K07932.01",,9278575,290.893950,45.716640,502.25648,1.03,215.0,5637.00,0.8330,13.339,"CANDIDATE"
"K08043.01",,11139682,292.960300,48.700500,10.7781558,1.24,942.0,6386.00,1.1230,15.267,"CANDIDATE"
"K08046.01",,11182706,287.592530,48.886459,384.37706,50.93,676.0,4859.00,12.0230,12.656,"CANDIDATE"
"K08047.01",,11294822,290.696200,49.066078,302.34971,1.98,208.0,4829.00,0.7940,15.222,"CANDIDATE"
"K08257.01",,5683219,282.965450,40.922619,9.4609418,0.54,767.0,5485.00,0.7880,13.413,"CANDIDATE"
"K08259.01",,5956171,290.451900,41.225510,402.27493,1.73,262.0,6299.00,0.9500,14.619,"CANDIDATE"
"K07934.01",,9390228,284.672270,45.973820,22.6432436,2.12,624.0,5880.00,0.8910,15.581,"CANDIDATE"
"K07938.01",,9469494,293.685330,46.095737,275.5603,2.33,437.0,5989.00,2.4670,11.663,"CANDIDATE"
"K07940.01",,9521317,289.675080,46.131882,188.881049,1.86,330.0,6077.00,0.9990,12.850,"CANDIDATE"
"K08048.01",,11296205,291.454680,49.043289,379.67276,1.33,247.0,6156.00,0.8240,14.440,"CANDIDATE"
"K08050.01",,11350634,291.968020,49.115311,278.38935,6.81,464.0,4951.00,4.3420,12.795,"CANDIDATE"
"K08052.01",,11358305,295.590120,49.198601,7.8687123,1.73,1323.0,6738.00,1.6920,13.410,"CANDIDATE"
"K08053.01",,11392362,285.745640,49.238869,9.9105786,1.19,922.0,6214.00,1.0760,14.863,"CANDIDATE"
"K08054.01",,11443757,285.086850,49.362820,43.9088053,7.33,885.0,5216.00,4.3030,13.589,"CANDIDATE"
"K08156.01",,8439949,295.163640,44.422211,364.98242,3.12,293.0,6429.00,1.1160,14.324,"CANDIDATE"
"K08157.01",,8527297,301.661800,44.577499,0.58730021,,,,,14.010,"CANDIDATE"
"K08263.01",,6356506,289.325930,41.749939,280.55544,2.17,308.0,6292.00,1.0780,15.160,"CANDIDATE"
"K08055.01",,11453349,290.818240,49.305580,4.40660737,0.86,1152.0,6063.00,1.0010,14.689,"CANDIDATE"
"K08159.02",,8608544,284.192170,44.762112,353.01861,2.25,301.0,6450.00,1.1550,13.971,"CANDIDATE"
"K08163.01",,8708961,298.212650,44.804790,370.98253,119.96,338.0,6028.00,1.6300,13.936,"CANDIDATE"
"K08270.01",,7832787,295.222990,43.590439,338.00692,2.09,249.0,5741.00,0.8980,15.023,"CANDIDATE"
"K08272.01",,8022520,289.665740,43.879459,432.42787,1.14,259.0,6263.00,1.0090,13.814,"CANDIDATE"
"K07949.01",,9604563,297.696620,46.264679,1.001916708,0.62,1545.0,5521.00,0.7340,14.985,"CANDIDATE"
"K07951.01",,9640649,287.812870,46.340569,0.862329309,1.09,1825.0,5806.00,0.8990,15.769,"CANDIDATE"
"K07953.01",,9650579,292.412110,46.363880,432.96905,1.43,219.0,5580.00,0.8860,14.942,"CANDIDATE"
"K07954.01",,9650762,292.481660,46.371479,372.15035,1.74,232.0,5769.00,0.8120,15.138,"CANDIDATE"
